player_name,player_id,date,status,reason,value,source_file
Rebecca Allen,3102133,2018-06-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shavonte Zellous,851,2018-06-22,unavailable,illness,ILLNESS,player_box_2018.parquet
Shenise Johnson,1074,2018-06-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-06-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Tiffany Hayes,1054,2018-06-22,unavailable,injury,LEFT ANKLE,player_box_2018.parquet
Alexis Jones,2984245,2018-06-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alysha Clark,924,2018-06-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-06-24,unavailable,injury,SHOULDER,player_box_2018.parquet
Hind Ben Abdelkader,3055794,2018-06-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lexie Brown,3058892,2018-06-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Moriah Jefferson,2998927,2018-06-24,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Shenise Johnson,1074,2018-06-24,unavailable,injury,ACL,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-06-24,unavailable,injury,LEFT ANKLE,player_box_2018.parquet
Sydney Wiese,3055808,2018-06-24,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Teana Muldrow,3066473,2018-06-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Jones,2984245,2018-06-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-06-26,unavailable,injury,SHOULDER,player_box_2018.parquet
Karlie Samuelson,3056730,2018-06-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Krystal Thomas,1011,2018-06-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lynetta Kizer,1051,2018-06-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-06-26,unavailable,injury,RIGHT ANKLE SPRAIN,player_box_2018.parquet
Nneka Ogwumike,1068,2018-06-26,unavailable,injury,BACK INJURY,player_box_2018.parquet
Sydney Wiese,3055808,2018-06-26,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Teana Muldrow,3066473,2018-06-26,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-06-27,unavailable,injury,SHOULDER,player_box_2018.parquet
Betnijah Laney,2593770,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-06-27,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Leticia Romero,3054107,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Maggie Lucas,2528839,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Moriah Jefferson,2998927,2018-06-27,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Shenise Johnson,1074,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Teana Muldrow,3066473,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-06-27,unavailable,injury,ACL,player_box_2018.parquet
Tiffany Hayes,1054,2018-06-27,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Ariel Atkins,3146151,2018-06-28,unavailable,injury,CONCUSSION PROTOCOL,player_box_2018.parquet
Marissa Coleman,835,2018-06-28,unavailable,injury,SPRAINED RIGHT ANKLE,player_box_2018.parquet
Mercedes Russell,3056672,2018-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Nneka Ogwumike,1068,2018-06-28,unavailable,injury,BACK INJURY,player_box_2018.parquet
Noelle Quinn,737,2018-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Rebecca Allen,3102133,2018-06-28,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sydney Wiese,3055808,2018-06-28,unavailable,injury,LEFT KNEE INJURY,player_box_2018.parquet
Alex Montgomery,1006,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Briann January,860,2018-06-29,unavailable,injury,FOOT INJURY,player_box_2018.parquet
Carolyn Swords,982,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Elizabeth Williams,2566081,2018-06-29,unavailable,personal,PERSONAL,player_box_2018.parquet
Linnae Harper,3056639,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lynetta Kizer,1051,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Maggie Lucas,2528839,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marie Gulich,3151645,2018-06-29,unavailable,personal,PERSONAL,player_box_2018.parquet
Marissa Coleman,835,2018-06-29,unavailable,injury,SPRAINED RIGHT ANKLE,player_box_2018.parquet
Moriah Jefferson,2998927,2018-06-29,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Nneka Ogwumike,1068,2018-06-29,unavailable,injury,BACK INJURY,player_box_2018.parquet
Rebecca Allen,3102133,2018-06-29,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-06-29,unavailable,injury,ACL,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-06-29,unavailable,injury,LEFT ANKLE,player_box_2018.parquet
Sydney Wiese,3055808,2018-06-29,unavailable,not_with_team,NOT WITH TEAM,player_box_2018.parquet
Angel Robinson,1001,2018-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Ariel Atkins,3146151,2018-06-30,unavailable,injury,CONCUSSION PROTOCOL,player_box_2018.parquet
Marie Gulich,3151645,2018-06-30,unavailable,personal,PERSONAL,player_box_2018.parquet
Myisha Hines-Allen,3142055,2018-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Stephanie Talbot,3099736,2018-06-30,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-07-01,unavailable,injury,SHOULDER,player_box_2018.parquet
Bria Holmes,2999140,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Cappie Pondexter,685,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Carolyn Swords,982,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Courtney Williams,2987891,2018-07-01,unavailable,personal,PERSONAL,player_box_2018.parquet
Danielle Robinson,1014,2018-07-01,unavailable,injury,HAMSTRING,player_box_2018.parquet
Kaela Davis,3058888,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lindsay Allen,3058908,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-07-01,unavailable,injury,SPRAINED RIGHT ANKLE,player_box_2018.parquet
Rebecca Allen,3102133,2018-07-01,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-07-01,unavailable,injury,ACL REHAB,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-07-01,unavailable,injury,LEFT ANKLE,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-01,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Alyssa Thomas,2529140,2018-07-03,unavailable,injury,SHOULDER,player_box_2018.parquet
Bria Holmes,2999140,2018-07-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Courtney Williams,2987891,2018-07-03,unavailable,personal,PERSONAL,player_box_2018.parquet
Danielle Robinson,1014,2018-07-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Maria Vadeeva,4329370,2018-07-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-07-03,unavailable,injury,RIGHT ANKLE SPRAIN,player_box_2018.parquet
Shenise Johnson,1074,2018-07-03,unavailable,injury,LEFT ACL,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-03,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Alexis Jones,2984245,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-07-05,unavailable,injury,SHOULDER,player_box_2018.parquet
Asia Taylor,2491203,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Bria Holmes,2999140,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Camille Little,732,2018-07-05,unavailable,injury,ANKLE INJURY,player_box_2018.parquet
Courtney Williams,2987891,2018-07-05,unavailable,personal,PERSONAL,player_box_2018.parquet
Endy Miyem,2970318,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-05,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-07-05,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Krystal Thomas,1011,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lindsay Allen,3058908,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lynetta Kizer,1051,2018-07-05,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marie Gulich,3151645,2018-07-05,unavailable,personal,PERSONAL,player_box_2018.parquet
Marissa Coleman,835,2018-07-05,unavailable,injury,SPRAINED RIGHT ANKLE,player_box_2018.parquet
Riquna Williams,1049,2018-07-05,unavailable,personal,PERSONAL,player_box_2018.parquet
Sancho Lyttle,609,2018-07-05,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Shenise Johnson,1074,2018-07-05,unavailable,injury,LEFT KNEE REHAB,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-05,unavailable,injury,SPRAINED LEFT KNEE,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-05,unavailable,injury,ACL,player_box_2018.parquet
Alexis Prince,2984111,2018-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Blake Dietrick,2569047,2018-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Mercedes Russell,3056672,2018-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sami Whitcomb,887,2018-07-06,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alyssa Thomas,2529140,2018-07-07,unavailable,injury,INJURED,player_box_2018.parquet
Astou Ndour-Fall,3099025,2018-07-07,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Bria Holmes,2999140,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Carolyn Swords,982,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Courtney Williams,2987891,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-07,unavailable,injury,SPRAINED ANKLE,player_box_2018.parquet
Karlie Samuelson,3056730,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Krystal Thomas,1011,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lindsay Allen,3058908,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-07,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-07,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Alexis Prince,2984111,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-07-08,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Krystal Thomas,1011,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marie Gulich,3151645,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-07-08,unavailable,injury,SPRAINED RIGHT ANKLE,player_box_2018.parquet
Mercedes Russell,3056672,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sami Whitcomb,887,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-08,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-08,unavailable,injury,ACL,player_box_2018.parquet
Astou Ndour-Fall,3099025,2018-07-10,unavailable,injury,SPRAINED ANKLE,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-10,unavailable,injury,TORN KNEE LIGAMENTS,player_box_2018.parquet
Karlie Samuelson,3056730,2018-07-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Mercedes Russell,3056672,2018-07-10,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-10,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Alexis Prince,2984111,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Cecilia Zandalasini,4257500,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Imani McGee-Stafford,2984237,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Krystal Thomas,1011,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-07-11,unavailable,injury,ANKLE INJURY,player_box_2018.parquet
Rebekkah Brunson,571,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-07-11,unavailable,injury,ACL REHAB,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-07-11,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-07-12,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-12,unavailable,injury,LEFT KNEE SPRAIN,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-12,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alex Montgomery,1006,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Jones,2984245,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Amber Harris,985,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Astou Ndour-Fall,3099025,2018-07-13,unavailable,injury,SPRAINED ANKLE,player_box_2018.parquet
Betnijah Laney,2593770,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Erlana Larkins,803,2018-07-13,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-13,unavailable,injury,TORN LIGAMENT IN KNEE,player_box_2018.parquet
Lexie Brown,3058892,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lindsay Allen,3058908,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marie Gulich,3151645,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Rebekkah Brunson,571,2018-07-13,unavailable,injury,THIGH INJURY,player_box_2018.parquet
Sancho Lyttle,609,2018-07-13,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Stephanie Talbot,3099736,2018-07-13,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Kaleena Mosqueda-Lewis,2590092,2018-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-07-14,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Leticia Romero,3054107,2018-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Mercedes Russell,3056672,2018-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Noelle Quinn,737,2018-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-14,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alana Beard,581,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Krystal Thomas,1011,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Rebekkah Brunson,571,2018-07-15,unavailable,injury,THIGH INJURY,player_box_2018.parquet
Sancho Lyttle,609,2018-07-15,unavailable,injury,TORN ACL,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-07-15,unavailable,injury,ACL REHAB,player_box_2018.parquet
Stephanie Mavunga,3058900,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-15,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Aerial Powers,2999035,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Betnijah Laney,2593770,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Blake Dietrick,2569047,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Bria Holmes,2999140,2018-07-17,unavailable,personal,PERSONAL,player_box_2018.parquet
Brionna Jones,3058895,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-07-17,unavailable,injury,RIGHT ANKLE INJURY,player_box_2018.parquet
Kaela Davis,3058888,2018-07-17,unavailable,not_with_team,NOT WITH TEAM,player_box_2018.parquet
Lexie Brown,3058892,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Marissa Coleman,835,2018-07-17,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-17,unavailable,injury,ACL,player_box_2018.parquet
Alex Montgomery,1006,2018-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-18,unavailable,injury,TORN KNEE LIGAMENTS,player_box_2018.parquet
Noelle Quinn,737,2018-07-18,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-07-18,unavailable,injury,LEFT ACL,player_box_2018.parquet
Aerial Powers,2999035,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Cayla George,3888043,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Leticia Romero,3054107,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lindsay Allen,3058908,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Myisha Hines-Allen,3142055,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sancho Lyttle,609,2018-07-19,unavailable,injury,TORN ACL,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-19,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Aerial Powers,2999035,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alana Beard,581,2018-07-20,unavailable,injury,STRAINED GROIN,player_box_2018.parquet
Asia Taylor,2491203,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-20,unavailable,injury,TORN LIGAMENT IN KNEE,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-07-20,unavailable,injury,KNEE SURGERY,player_box_2018.parquet
Lexie Brown,3058892,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Nneka Ogwumike,1068,2018-07-20,unavailable,illness,ILLNESS,player_box_2018.parquet
Noelle Quinn,737,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shenise Johnson,1074,2018-07-20,unavailable,injury,LEFT ACL,player_box_2018.parquet
Sydney Wiese,3055808,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-20,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Jones,2984245,2018-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Endy Miyem,2970318,2018-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Epiphanny Prince,882,2018-07-21,unavailable,injury,RIGHT EYE,player_box_2018.parquet
Leilani Mitchell,796,2018-07-21,unavailable,personal,PERSONAL,player_box_2018.parquet
Marie Gulich,3151645,2018-07-21,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Natasha Cloud,2529137,2018-07-21,unavailable,injury,CONCUSSION,player_box_2018.parquet
Sancho Lyttle,609,2018-07-21,unavailable,injury,TORN ACL,player_box_2018.parquet
Shavonte Zellous,851,2018-07-21,unavailable,injury,RIGHT ANKLE SPRAIN,player_box_2018.parquet
Aerial Powers,2999035,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alana Beard,581,2018-07-22,unavailable,injury,STRAINED GROIN,player_box_2018.parquet
Alex Montgomery,1006,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Bria Holmes,2999140,2018-07-22,unavailable,not_with_team,NOT WITH TEAM,player_box_2018.parquet
Brionna Jones,3058895,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-22,unavailable,injury,TORN KNEE LIGAMENTS,player_box_2018.parquet
Leticia Romero,3054107,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Lexie Brown,3058892,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Nneka Ogwumike,1068,2018-07-22,unavailable,illness,ILLNESS,player_box_2018.parquet
Shenise Johnson,1074,2018-07-22,unavailable,injury,ACL,player_box_2018.parquet
Theresa Plaisance,2530082,2018-07-22,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alana Beard,581,2018-07-24,unavailable,injury,STRAINED GROIN,player_box_2018.parquet
Alexis Jones,2984245,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Blake Dietrick,2569047,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Endy Miyem,2970318,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Kayla Alexander,2491232,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Natasha Cloud,2529137,2018-07-24,unavailable,injury,CONCUSSION,player_box_2018.parquet
Nneka Ogwumike,1068,2018-07-24,unavailable,illness,ILLNESS,player_box_2018.parquet
Noelle Quinn,737,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Rebecca Allen,3102133,2018-07-24,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Shavonte Zellous,851,2018-07-24,unavailable,injury,RIGHT ANKLE SPRAIN,player_box_2018.parquet
Shenise Johnson,1074,2018-07-24,unavailable,injury,ACL REHAB,player_box_2018.parquet
Alex Montgomery,1006,2018-07-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Astou Ndour-Fall,3099025,2018-07-25,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Diana Taurasi,585,2018-07-25,unavailable,suspension,SUSPENDED BY LEAGUE,player_box_2018.parquet
Jamierra Faulkner,2529603,2018-07-25,unavailable,injury,TORN ACL,player_box_2018.parquet
Leilani Mitchell,796,2018-07-25,unavailable,personal,PERSONAL,player_box_2018.parquet
Sancho Lyttle,609,2018-07-25,unavailable,injury,TORN ACL,player_box_2018.parquet
Nneka Ogwumike,1068,2018-07-28,unavailable,illness,ILLNESS,player_box_2018.parquet
Alex Montgomery,1006,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Leticia Romero,3054107,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Myisha Hines-Allen,3142055,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Sancho Lyttle,609,2018-07-31,unavailable,injury,TORN ACL,player_box_2018.parquet
Shatori Walker-Kimbrough,3058893,2018-07-31,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Epiphanny Prince,882,2018-08-01,unavailable,injury,RIGHT KNEE CONTUSION,player_box_2018.parquet
Sancho Lyttle,609,2018-08-01,unavailable,injury,KNEE INJURY,player_box_2018.parquet
Shavonte Zellous,851,2018-08-01,unavailable,injury,RIGHT ANKLE SPRAIN,player_box_2018.parquet
Asia Taylor,2491203,2018-08-02,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Karima Christmas-Kelly,1003,2018-08-02,unavailable,injury,RIGHT KNEE INJURY,player_box_2018.parquet
Shenise Johnson,1074,2018-08-02,unavailable,injury,ACL REHAB,player_box_2018.parquet
Skylar Diggins-Smith,2491205,2018-08-02,unavailable,injury,FACIAL INJURY,player_box_2018.parquet
Alex Montgomery,1006,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Jones,2984245,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Alexis Prince,2984111,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Astou Ndour-Fall,3099025,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Damiris Dantas,2955898,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Endy Miyem,2970318,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Noelle Quinn,737,2018-08-03,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Asia Taylor,2491203,2018-08-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
Epiphanny Prince,882,2018-08-04,unavailable,injury,RIGHT KNEE CONTUSION,player_box_2018.parquet
Kayla Alexander,2491232,2018-08-04,not_chosen,coach_decision,COACH'S DECISION,player_box_2018.parquet
